			Bx	By	Bz
80	-280	-20	-2.79E-02	9.83E-01	9.51E-03
80	-280	0	-2.74E-02	9.82E-01	2.01E-04
80	-280	20	-2.70E-02	9.82E-01	-1.22E-02
80	-280	40	-2.95E-02	9.86E-01	-1.24E-02
80	-280	60	-2.83E-02	9.90E-01	-2.05E-02
80	-280	80	-2.85E-02	9.94E-01	-2.80E-02
80	-280	100	-2.87E-02	9.99E-01	-3.56E-02
80	-280	120	-2.89E-02	1.00E+00	-4.31E-02
80	-280	140	-2.91E-02	1.01E+00	-5.07E-02
80	-280	160	-2.83E-02	1.03E+00	-5.64E-02
80	-280	180	-2.74E-02	1.04E+00	-6.14E-02
80	-280	200	-2.66E-02	1.05E+00	-6.64E-02
80	-280	220	-2.90E-02	1.07E+00	-7.48E-02
80	-280	240	-2.66E-02	1.09E+00	-8.04E-02
80	-280	260	-2.73E-02	1.11E+00	-8.19E-02
80	-280	280	-2.43E-02	1.14E+00	-8.92E-02
80	-280	300	-2.49E-02	1.17E+00	-9.13E-02
80	-260	-300	-1.79E-02	1.17E+00	5.81E-02
80	-260	-280	-1.93E-02	1.14E+00	6.65E-02
80	-260	-260	-2.16E-02	1.12E+00	6.42E-02
80	-260	-240	-2.43E-02	1.10E+00	6.02E-02
80	-260	-220	-2.37E-02	1.08E+00	5.94E-02
80	-260	-200	-2.19E-02	1.06E+00	5.78E-02
80	-260	-180	-2.24E-02	1.05E+00	5.19E-02
80	-260	-160	-2.29E-02	1.04E+00	4.60E-02
80	-260	-140	-2.34E-02	1.03E+00	4.02E-02
80	-260	-120	-2.47E-02	1.02E+00	3.55E-02
80	-260	-100	-2.61E-02	1.02E+00	3.04E-02
80	-260	-80	-2.74E-02	1.01E+00	2.54E-02
80	-260	-60	-2.83E-02	1.00E+00	2.07E-02
80	-260	-40	-2.60E-02	1.00E+00	1.49E-02
80	-260	-20	-2.28E-02	9.99E-01	7.23E-03
80	-260	0	-2.16E-02	9.98E-01	-1.47E-03
80	-260	20	-2.05E-02	9.97E-01	-9.42E-03
80	-260	40	-2.35E-02	1.00E+00	-8.40E-03
80	-260	60	-2.39E-02	1.00E+00	-1.58E-02
80	-260	80	-2.41E-02	1.01E+00	-2.34E-02
80	-260	100	-2.43E-02	1.01E+00	-3.09E-02
80	-260	120	-2.45E-02	1.03E+00	-3.38E-02
80	-260	140	-2.42E-02	1.03E+00	-3.79E-02
80	-260	160	-2.27E-02	1.04E+00	-4.63E-02
80	-260	180	-2.26E-02	1.05E+00	-4.76E-02
80	-260	200	-2.19E-02	1.06E+00	-5.25E-02
80	-260	220	-2.19E-02	1.08E+00	-5.85E-02
80	-260	240	-2.24E-02	1.09E+00	-6.69E-02
80	-260	260	-1.91E-02	1.12E+00	-5.92E-02
80	-260	280	-1.59E-02	1.14E+00	-5.91E-02
80	-260	300	-1.61E-02	1.18E+00	-5.87E-02
80	-240	-300	-1.04E-02	1.18E+00	3.04E-02
80	-240	-280	-1.27E-02	1.15E+00	3.81E-02
80	-240	-260	-1.61E-02	1.12E+00	4.19E-02
80	-240	-240	-1.50E-02	1.10E+00	4.01E-02
80	-240	-220	-1.92E-02	1.09E+00	4.51E-02
80	-240	-200	-1.73E-02	1.07E+00	4.36E-02
80	-240	-180	-1.55E-02	1.06E+00	4.21E-02
80	-240	-160	-1.64E-02	1.05E+00	3.53E-02
80	-240	-140	-1.87E-02	1.04E+00	3.60E-02
80	-240	-120	-1.97E-02	1.03E+00	2.88E-02
80	-240	-100	-2.09E-02	1.03E+00	2.38E-02
80	-240	-80	-2.20E-02	1.02E+00	1.88E-02
80	-240	-60	-2.17E-02	1.02E+00	1.54E-02
80	-240	-40	-2.19E-02	1.02E+00	1.15E-02
80	-240	-20	-2.22E-02	1.01E+00	7.64E-03
80	-240	0	-1.46E-02	1.01E+00	-2.69E-03
80	-240	20	-1.57E-02	1.01E+00	-1.27E-02
80	-240	40	-1.93E-02	1.01E+00	-3.65E-03
80	-240	60	-1.95E-02	1.02E+00	-1.12E-02
80	-240	80	-1.94E-02	1.02E+00	-2.01E-02
80	-240	100	-1.91E-02	1.03E+00	-2.42E-02
80	-240	120	-1.87E-02	1.03E+00	-2.82E-02
80	-240	140	-1.84E-02	1.04E+00	-3.23E-02
80	-240	160	-1.75E-02	1.04E+00	-3.59E-02
80	-240	180	-1.77E-02	1.05E+00	-3.34E-02
80	-240	200	-1.70E-02	1.07E+00	-3.84E-02
80	-240	220	-1.64E-02	1.08E+00	-4.34E-02
80	-240	240	-1.49E-02	1.10E+00	-4.43E-02
80	-240	260	-1.32E-02	1.12E+00	-3.59E-02
80	-240	280	-1.08E-02	1.14E+00	-2.71E-02
80	-240	300	-8.82E-03	1.17E+00	-2.82E-02
80	-220	-300	-3.18E-03	1.17E+00	1.89E-03
80	-220	-280	-5.61E-03	1.14E+00	8.52E-03
80	-220	-260	-7.54E-03	1.12E+00	2.24E-02
80	-220	-240	-5.77E-03	1.11E+00	2.01E-02
80	-220	-220	-1.46E-02	1.09E+00	3.08E-02
80	-220	-200	-1.28E-02	1.08E+00	2.93E-02
80	-220	-180	-1.22E-02	1.07E+00	2.93E-02
80	-220	-160	-1.25E-02	1.05E+00	2.55E-02
80	-220	-140	-1.32E-02	1.04E+00	2.83E-02
80	-220	-120	-1.47E-02	1.04E+00	2.41E-02
80	-220	-100	-1.59E-02	1.03E+00	1.91E-02
80	-220	-80	-1.71E-02	1.03E+00	1.41E-02
80	-220	-60	-1.59E-02	1.02E+00	1.21E-02
80	-220	-40	-1.61E-02	1.02E+00	8.12E-03
80	-220	-20	-1.62E-02	1.02E+00	4.12E-03
80	-220	0	-1.64E-02	1.01E+00	1.22E-04
80	-220	20	-6.34E-03	1.03E+00	-1.26E-02
80	-220	40	-1.43E-02	1.01E+00	-6.36E-03
80	-220	60	-1.40E-02	1.02E+00	-1.04E-02
80	-220	80	-1.36E-02	1.02E+00	-1.45E-02
80	-220	100	-1.33E-02	1.03E+00	-1.85E-02
80	-220	120	-1.30E-02	1.03E+00	-2.26E-02
80	-220	140	-1.24E-02	1.04E+00	-2.78E-02
80	-220	160	-1.24E-02	1.05E+00	-2.55E-02
80	-220	180	-1.26E-02	1.06E+00	-2.34E-02
80	-220	200	-1.17E-02	1.07E+00	-2.45E-02
80	-220	220	-1.01E-02	1.09E+00	-2.94E-02
80	-220	240	-1.02E-02	1.10E+00	-2.41E-02
80	-220	260	-6.98E-03	1.12E+00	-2.08E-02
80	-220	280	-3.65E-03	1.14E+00	-9.03E-03
80	-220	300	-1.36E-03	1.15E+00	6.13E-03
80	-200	-300	3.84E-03	1.15E+00	-2.27E-02
80	-200	-280	1.98E-03	1.13E+00	-7.83E-03
80	-200	-260	-5.70E-04	1.12E+00	6.53E-03
80	-200	-240	-4.77E-03	1.11E+00	1.15E-02
80	-200	-220	-2.57E-03	1.09E+00	8.58E-03
80	-200	-200	-8.29E-03	1.08E+00	1.70E-02
80	-200	-180	-9.04E-03	1.06E+00	1.61E-02
80	-200	-160	-9.09E-03	1.06E+00	1.78E-02
80	-200	-140	-9.14E-03	1.05E+00	1.96E-02
80	-200	-120	-9.82E-03	1.04E+00	1.94E-02
80	-200	-100	-1.10E-02	1.04E+00	1.44E-02
80	-200	-80	-1.22E-02	1.03E+00	9.39E-03
80	-200	-60	-1.02E-02	1.03E+00	8.61E-03
80	-200	-40	-1.53E-02	1.03E+00	6.27E-03
80	-200	-20	-1.79E-02	1.03E+00	3.46E-03
80	-200	0	-2.05E-02	1.03E+00	6.46E-04
80	-200	20	-1.88E-02	1.03E+00	8.08E-04
80	-200	40	-1.10E-02	1.03E+00	-1.06E-02
80	-200	60	-1.24E-02	1.02E+00	-5.08E-03
80	-200	80	-1.11E-02	1.03E+00	-8.11E-03
80	-200	100	-1.26E-02	1.04E+00	-1.29E-02
80	-200	120	-1.25E-02	1.04E+00	-1.69E-02
80	-200	140	-1.07E-02	1.05E+00	-1.72E-02
80	-200	160	-1.03E-02	1.06E+00	-1.54E-02
80	-200	180	-9.84E-03	1.07E+00	-1.35E-02
80	-200	200	-8.29E-03	1.07E+00	-1.31E-02
80	-200	220	-8.32E-03	1.08E+00	-1.48E-02
80	-200	240	-3.95E-03	1.10E+00	-8.91E-03
80	-200	260	1.23E-03	1.11E+00	-6.13E-03
80	-200	280	3.51E-03	1.13E+00	9.02E-03
80	-200	300	6.48E-03	1.15E+00	2.37E-02
80	-180	-300	9.54E-03	1.13E+00	-3.77E-02
80	-180	-280	7.45E-03	1.12E+00	-2.12E-02
80	-180	-260	5.39E-03	1.10E+00	-4.47E-03
80	-180	-240	2.60E-03	1.09E+00	-1.27E-03
80	-180	-220	-2.11E-04	1.08E+00	1.10E-03
80	-180	-200	-3.02E-03	1.08E+00	3.46E-03
80	-180	-180	-5.61E-03	1.07E+00	8.42E-03
80	-180	-160	-5.66E-03	1.06E+00	1.02E-02
80	-180	-140	-5.71E-03	1.05E+00	1.20E-02
80	-180	-120	-6.35E-03	1.04E+00	1.38E-02
80	-180	-100	-7.34E-03	1.04E+00	9.57E-03
80	-180	-80	-8.57E-03	1.04E+00	8.39E-03
80	-180	-60	-8.72E-03	1.03E+00	8.23E-03
80	-180	-40	-1.13E-02	1.03E+00	5.41E-03
80	-180	-20	-1.40E-02	1.03E+00	2.60E-03
80	-180	0	-1.66E-02	1.03E+00	-2.13E-04
80	-180	20	-1.56E-02	1.03E+00	4.15E-04
80	-180	40	-1.61E-02	1.03E+00	-5.40E-03
80	-180	60	-9.25E-03	1.04E+00	-8.30E-03
80	-180	80	-8.46E-03	1.04E+00	-8.67E-03
80	-180	100	-7.66E-03	1.04E+00	-9.03E-03
80	-180	120	-7.27E-03	1.04E+00	-9.56E-03
80	-180	140	-6.29E-03	1.05E+00	-1.04E-02
80	-180	160	-5.19E-03	1.06E+00	-8.61E-03
80	-180	180	-4.75E-03	1.06E+00	-7.13E-03
80	-180	200	-4.31E-03	1.07E+00	-5.64E-03
80	-180	220	-4.45E-03	1.08E+00	-3.70E-03
80	-180	240	2.28E-03	1.09E+00	6.24E-03
80	-180	260	8.39E-03	1.11E+00	1.19E-02
80	-180	280	6.46E-03	1.12E+00	2.58E-02
80	-180	300	1.13E-02	1.13E+00	3.75E-02
80	-160	-300	1.26E-02	1.11E+00	-4.98E-02
80	-160	-280	9.15E-03	1.10E+00	-3.47E-02
80	-160	-260	5.75E-03	1.09E+00	-1.96E-02
80	-160	-240	4.96E-03	1.08E+00	-8.74E-03
80	-160	-220	2.15E-03	1.07E+00	-6.38E-03
80	-160	-200	5.12E-06	1.07E+00	-9.92E-04
80	-160	-180	-1.62E-03	1.06E+00	1.32E-03
80	-160	-160	-3.25E-03	1.06E+00	3.63E-03
80	-160	-140	-5.21E-03	1.06E+00	6.85E-03
80	-160	-120	-5.25E-03	1.05E+00	7.46E-03
80	-160	-100	-5.65E-03	1.04E+00	5.54E-03
80	-160	-80	-6.66E-03	1.04E+00	5.27E-03
80	-160	-60	-4.80E-03	1.04E+00	7.37E-03
80	-160	-40	-7.42E-03	1.04E+00	4.56E-03
80	-160	-20	-1.00E-02	1.04E+00	1.74E-03
80	-160	0	-1.19E-02	1.03E+00	2.31E-04
80	-160	20	-1.24E-02	1.03E+00	2.27E-05
80	-160	40	-1.31E-02	1.03E+00	-3.21E-03
80	-160	60	-1.24E-02	1.04E+00	-4.02E-03
80	-160	80	-7.53E-03	1.04E+00	-6.00E-03
80	-160	100	-6.73E-03	1.04E+00	-6.37E-03
80	-160	120	-5.94E-03	1.05E+00	-6.73E-03
80	-160	140	-5.22E-03	1.05E+00	-5.01E-03
80	-160	160	-4.69E-03	1.05E+00	-2.20E-03
80	-160	180	-3.04E-03	1.06E+00	-1.30E-03
80	-160	200	-3.25E-04	1.07E+00	1.81E-03
80	-160	220	-8.66E-04	1.07E+00	2.94E-03
80	-160	240	1.69E-03	1.07E+00	1.19E-02
80	-160	260	4.46E-03	1.09E+00	2.56E-02
80	-160	280	9.43E-03	1.10E+00	3.73E-02
80	-160	300	1.31E-02	1.11E+00	4.94E-02
80	-140	-300	9.63E-03	1.09E+00	-5.12E-02
80	-140	-280	1.68E-02	1.08E+00	-4.50E-02
80	-140	-260	6.78E-03	1.08E+00	-2.72E-02
80	-140	-240	7.82E-03	1.07E+00	-1.72E-02
80	-140	-220	5.10E-03	1.07E+00	-8.95E-03
80	-140	-200	5.15E-03	1.06E+00	-8.17E-03
80	-140	-180	1.59E-03	1.06E+00	-3.81E-03
80	-140	-160	-1.98E-03	1.05E+00	5.49E-04
80	-140	-140	-3.85E-03	1.05E+00	3.28E-03
80	-140	-120	-4.51E-03	1.05E+00	4.86E-03
80	-140	-100	-4.66E-03	1.05E+00	2.42E-03
80	-140	-80	-4.87E-03	1.05E+00	2.35E-03
80	-140	-60	-5.74E-03	1.04E+00	1.88E-03
80	-140	-40	-3.51E-03	1.04E+00	3.70E-03
80	-140	-20	-8.11E-03	1.04E+00	4.60E-05
80	-140	0	-8.67E-03	1.04E+00	-1.62E-04
80	-140	20	-9.24E-03	1.04E+00	-3.70E-04
80	-140	40	-9.80E-03	1.04E+00	-5.78E-04
80	-140	60	-9.39E-03	1.04E+00	-1.82E-03
80	-140	80	-6.60E-03	1.04E+00	-3.34E-03
80	-140	100	-5.80E-03	1.04E+00	-3.70E-03
80	-140	120	-4.61E-03	1.05E+00	-5.46E-03
80	-140	140	-4.08E-03	1.05E+00	-2.64E-03
80	-140	160	-3.55E-03	1.05E+00	1.74E-04
80	-140	180	4.56E-03	1.06E+00	5.61E-03
80	-140	200	6.32E-03	1.06E+00	8.97E-03
80	-140	220	8.07E-03	1.06E+00	1.23E-02
80	-140	240	5.33E-03	1.08E+00	1.72E-02
80	-140	260	7.12E-03	1.08E+00	3.20E-02
80	-140	280	1.10E-02	1.08E+00	4.54E-02
80	-140	300	1.49E-02	1.08E+00	5.88E-02
80	-120	-300	2.11E-02	1.07E+00	-6.24E-02
80	-120	-280	1.09E-02	1.07E+00	-4.45E-02
80	-120	-260	1.01E-02	1.07E+00	-3.42E-02
80	-120	-240	8.91E-03	1.06E+00	-2.27E-02
80	-120	-220	8.58E-03	1.05E+00	-1.40E-02
80	-120	-200	5.02E-03	1.05E+00	-9.64E-03
80	-120	-180	1.45E-03	1.05E+00	-5.28E-03
80	-120	-160	-2.12E-03	1.05E+00	-9.21E-04
80	-120	-140	-2.83E-03	1.05E+00	6.40E-04
80	-120	-120	-3.29E-03	1.05E+00	1.14E-03
80	-120	-100	-3.50E-03	1.05E+00	1.07E-03
80	-120	-80	-3.71E-03	1.04E+00	1.01E-03
80	-120	-60	-3.92E-03	1.04E+00	9.38E-04
80	-120	-40	-4.76E-03	1.04E+00	5.02E-04
80	-120	-20	-4.91E-03	1.04E+00	-3.47E-04
80	-120	0	-5.48E-03	1.04E+00	-5.55E-04
80	-120	20	-6.04E-03	1.04E+00	-7.62E-04
80	-120	40	-6.61E-03	1.04E+00	-9.70E-04
80	-120	60	-6.38E-03	1.04E+00	3.72E-04
80	-120	80	-5.68E-03	1.04E+00	-4.42E-04
80	-120	100	-4.87E-03	1.04E+00	-1.04E-03
80	-120	120	-3.47E-03	1.05E+00	-3.09E-03
80	-120	140	7.03E-04	1.05E+00	9.85E-04
80	-120	160	2.46E-03	1.05E+00	4.35E-03
80	-120	180	4.21E-03	1.05E+00	7.72E-03
80	-120	200	3.25E-03	1.06E+00	1.49E-02
80	-120	220	3.94E-03	1.06E+00	1.80E-02
80	-120	240	5.02E-03	1.06E+00	2.16E-02
80	-120	260	8.39E-03	1.06E+00	3.34E-02
80	-120	280	1.23E-02	1.06E+00	4.68E-02
80	-120	300	1.61E-02	1.06E+00	6.25E-02
80	-100	-300	1.72E-02	1.05E+00	-5.75E-02
80	-100	-280	1.49E-02	1.05E+00	-4.53E-02
80	-100	-260	9.91E-03	1.05E+00	-3.30E-02
80	-100	-240	7.76E-03	1.05E+00	-3.20E-02
80	-100	-220	8.45E-03	1.05E+00	-1.55E-02
80	-100	-200	4.88E-03	1.05E+00	-1.11E-02
80	-100	-180	1.31E-03	1.05E+00	-6.75E-03
80	-100	-160	-2.25E-03	1.05E+00	-2.39E-03
80	-100	-140	-1.81E-03	1.05E+00	-2.00E-03
80	-100	-120	-2.12E-03	1.04E+00	-2.06E-04
80	-100	-100	-1.62E-03	1.04E+00	-1.04E-04
80	-100	-80	-1.48E-03	1.04E+00	-8.00E-05
80	-100	-60	-1.34E-03	1.04E+00	-5.65E-05
80	-100	-40	-1.21E-03	1.04E+00	-2.09E-05
80	-100	-20	-2.10E-03	1.04E+00	-8.57E-04
80	-100	0	-2.28E-03	1.04E+00	-9.47E-04
80	-100	20	-2.85E-03	1.04E+00	-1.15E-03
80	-100	40	-3.41E-03	1.04E+00	-1.36E-03
80	-100	60	-3.36E-03	1.04E+00	2.57E-03
80	-100	80	-2.66E-03	1.04E+00	1.75E-03
80	-100	100	-1.97E-03	1.05E+00	9.40E-04
80	-100	120	-1.40E-03	1.04E+00	-2.71E-04
80	-100	140	3.53E-04	1.05E+00	3.09E-03
80	-100	160	2.11E-03	1.05E+00	6.46E-03
80	-100	180	2.42E-03	1.05E+00	1.14E-02
80	-100	200	3.12E-03	1.05E+00	1.46E-02
80	-100	220	3.81E-03	1.05E+00	1.77E-02
80	-100	240	4.50E-03	1.05E+00	2.08E-02
80	-100	260	9.66E-03	1.05E+00	3.47E-02
80	-100	280	1.36E-02	1.05E+00	4.81E-02
80	-100	300	1.78E-02	1.04E+00	5.89E-02
80	-80	-300	1.32E-02	1.03E+00	-5.26E-02
80	-80	-280	1.09E-02	1.03E+00	-4.04E-02
80	-80	-260	8.66E-03	1.04E+00	-3.12E-02
80	-80	-240	7.76E-03	1.04E+00	-2.71E-02
80	-80	-220	6.69E-03	1.05E+00	-2.06E-02
80	-80	-200	4.74E-03	1.05E+00	-1.26E-02
80	-80	-180	4.05E-03	1.05E+00	-7.67E-03
80	-80	-160	3.03E-03	1.05E+00	-2.32E-03
80	-80	-140	-6.91E-04	1.04E+00	-1.46E-03
80	-80	-120	-5.50E-04	1.04E+00	-1.43E-03
80	-80	-100	-4.09E-04	1.04E+00	-1.41E-03
80	-80	-80	-2.69E-04	1.04E+00	-1.39E-03
80	-80	-60	-9.31E-04	1.04E+00	-4.15E-04
80	-80	-40	-9.55E-04	1.04E+00	-1.98E-04
80	-80	-20	-9.79E-04	1.04E+00	1.97E-05
80	-80	0	-1.12E-03	1.04E+00	6.17E-05
80	-80	20	-1.06E-03	1.04E+00	1.42E-04
80	-80	40	-2.17E-04	1.04E+00	-1.76E-03
80	-80	60	-3.38E-04	1.04E+00	4.76E-03
80	-80	80	3.54E-04	1.04E+00	3.95E-03
80	-80	100	-5.62E-03	1.04E+00	5.90E-04
80	-80	120	-1.75E-03	1.04E+00	1.84E-03
80	-80	140	3.31E-06	1.04E+00	5.20E-03
80	-80	160	1.60E-03	1.04E+00	7.98E-03
80	-80	180	2.29E-03	1.04E+00	1.11E-02
80	-80	200	2.98E-03	1.04E+00	1.43E-02
80	-80	220	3.68E-03	1.04E+00	1.74E-02
80	-80	240	9.40E-03	1.04E+00	1.93E-02
80	-80	260	1.13E-02	1.04E+00	2.19E-02
80	-80	280	5.39E-03	1.03E+00	3.83E-02
80	-80	300	1.48E-02	1.03E+00	5.98E-02
80	-60	-300	9.23E-03	1.01E+00	-4.77E-02
80	-60	-280	9.50E-03	1.03E+00	-3.08E-02
80	-60	-260	8.13E-03	1.03E+00	-2.65E-02
80	-60	-240	6.75E-03	1.03E+00	-2.22E-02
80	-60	-220	4.82E-03	1.04E+00	-1.78E-02
80	-60	-200	3.81E-03	1.04E+00	-1.26E-02
80	-60	-180	2.79E-03	1.04E+00	-7.20E-03
80	-60	-160	1.77E-03	1.04E+00	-1.85E-03
80	-60	-140	5.17E-04	1.04E+00	-2.76E-03
80	-60	-120	6.58E-04	1.04E+00	-2.74E-03
80	-60	-100	7.99E-04	1.04E+00	-2.71E-03
80	-60	-80	-6.56E-04	1.04E+00	-8.09E-04
80	-60	-60	-6.80E-04	1.04E+00	-5.91E-04
80	-60	-40	-7.04E-04	1.04E+00	-3.74E-04
80	-60	-20	-7.28E-04	1.04E+00	-1.57E-04
80	-60	0	-7.52E-04	1.04E+00	6.03E-05
80	-60	20	-1.47E-04	1.04E+00	9.80E-04
80	-60	40	-8.73E-05	1.04E+00	1.06E-03
80	-60	60	2.41E-03	1.05E+00	-2.36E-03
80	-60	80	-4.08E-03	1.04E+00	-4.71E-03
80	-60	100	-3.36E-03	1.04E+00	5.79E-04
80	-60	120	-2.10E-03	1.04E+00	3.95E-03
80	-60	140	7.71E-04	1.04E+00	4.54E-03
80	-60	160	1.46E-03	1.04E+00	7.68E-03
80	-60	180	2.16E-03	1.04E+00	1.08E-02
80	-60	200	2.85E-03	1.04E+00	1.40E-02
80	-60	220	5.38E-03	1.03E+00	1.55E-02
80	-60	240	5.71E-03	1.03E+00	1.71E-02
80	-60	260	6.03E-03	1.02E+00	1.87E-02
80	-60	280	1.36E-02	1.02E+00	4.14E-02
80	-60	300	1.09E-02	1.01E+00	4.51E-02
80	-40	-300	7.79E-03	9.95E-01	-2.63E-02
80	-40	-280	8.22E-03	1.01E+00	-2.59E-02
80	-40	-260	6.84E-03	1.02E+00	-2.16E-02
80	-40	-240	5.47E-03	1.02E+00	-1.73E-02
80	-40	-220	4.62E-03	1.03E+00	-1.08E-02
80	-40	-200	2.55E-03	1.04E+00	-1.21E-02
80	-40	-180	1.53E-03	1.04E+00	-6.73E-03
80	-40	-160	1.06E-03	1.04E+00	-3.79E-03
80	-40	-140	1.24E-03	1.04E+00	-3.63E-03
80	-40	-120	1.87E-03	1.04E+00	-4.04E-03
80	-40	-100	-3.80E-04	1.04E+00	-1.20E-03
80	-40	-80	-4.04E-04	1.04E+00	-9.85E-04
80	-40	-60	-4.28E-04	1.04E+00	-7.68E-04
80	-40	-40	-4.53E-04	1.04E+00	-5.51E-04
80	-40	-20	-4.77E-04	1.04E+00	-3.34E-04
80	-40	0	-5.01E-04	1.04E+00	-1.16E-04
80	-40	20	-5.25E-04	1.04E+00	1.01E-04
80	-40	40	8.28E-04	1.04E+00	1.90E-03
80	-40	60	-2.02E-03	1.03E+00	-1.15E-03
80	-40	80	-2.50E-04	1.04E+00	2.85E-03
80	-40	100	3.31E-03	1.04E+00	-1.57E-03
80	-40	120	2.88E-03	1.05E+00	2.93E-03
80	-40	140	2.53E-03	1.04E+00	4.79E-03
80	-40	160	2.17E-03	1.04E+00	6.65E-03
80	-40	180	1.82E-03	1.03E+00	8.51E-03
80	-40	200	1.46E-03	1.03E+00	1.04E-02
80	-40	220	3.79E-03	1.03E+00	1.15E-02
80	-40	240	4.11E-03	1.02E+00	1.31E-02
80	-40	260	4.43E-03	1.02E+00	1.47E-02
80	-40	280	7.49E-03	1.01E+00	2.87E-02
80	-40	300	7.37E-03	9.97E-01	3.22E-02
80	-20	-300	4.07E-03	9.94E-01	-1.58E-02
80	-20	-280	4.10E-03	1.00E+00	-1.46E-02
80	-20	-260	4.14E-03	1.01E+00	-1.35E-02
80	-20	-240	1.92E-03	1.02E+00	-1.43E-02
80	-20	-220	4.43E-03	1.02E+00	-3.82E-03
80	-20	-200	1.29E-03	1.03E+00	-1.16E-02
80	-20	-180	2.67E-04	1.03E+00	-6.26E-03
80	-20	-160	1.53E-04	1.04E+00	-3.15E-03
80	-20	-140	3.30E-04	1.04E+00	-2.99E-03
80	-20	-120	-7.12E-04	1.04E+00	-1.98E-03
80	-20	-100	-7.01E-04	1.04E+00	-1.68E-03
80	-20	-80	-6.90E-04	1.04E+00	-1.38E-03
80	-20	-60	-6.79E-04	1.04E+00	-1.08E-03
80	-20	-40	-6.68E-04	1.04E+00	-7.80E-04
80	-20	-20	-6.57E-04	1.04E+00	-4.80E-04
80	-20	0	-6.46E-04	1.04E+00	-1.80E-04
80	-20	20	-6.35E-04	1.04E+00	1.20E-04
80	-20	40	-1.07E-03	1.04E+00	1.78E-04
80	-20	60	8.31E-04	1.04E+00	2.46E-03
80	-20	80	-2.05E-03	1.04E+00	-1.14E-03
80	-20	100	-3.07E-03	1.04E+00	9.14E-04
80	-20	120	-1.92E-03	1.04E+00	1.45E-03
80	-20	140	-7.69E-04	1.04E+00	1.99E-03
80	-20	160	7.28E-04	1.04E+00	2.72E-03
80	-20	180	3.74E-04	1.03E+00	4.58E-03
80	-20	200	1.87E-03	1.03E+00	5.94E-03
80	-20	220	2.19E-03	1.02E+00	7.53E-03
80	-20	240	2.51E-03	1.02E+00	9.12E-03
80	-20	260	2.63E-03	1.01E+00	1.16E-02
80	-20	280	3.95E-03	1.00E+00	1.47E-02
80	-20	300	4.40E-03	9.89E-01	1.85E-02
80	0	-300	3.45E-04	9.92E-01	-5.31E-03
80	0	-280	3.80E-04	1.00E+00	-4.16E-03
80	0	-260	-4.80E-04	1.01E+00	-3.76E-03
80	0	-240	-1.74E-03	1.02E+00	-4.24E-03
80	0	-220	-3.00E-03	1.03E+00	-4.71E-03
80	0	-200	3.58E-03	1.02E+00	1.02E-02
80	0	-180	-9.31E-04	1.03E+00	-2.67E-03
80	0	-160	-8.47E-04	1.04E+00	-2.16E-03
80	0	-140	-4.53E-04	1.04E+00	-2.13E-03
80	0	-120	-7.31E-04	1.04E+00	-1.54E-03
80	0	-100	-7.20E-04	1.04E+00	-1.24E-03
80	0	-80	-7.09E-04	1.04E+00	-9.35E-04
80	0	-60	-6.98E-04	1.04E+00	-6.35E-04
80	0	-40	-6.87E-04	1.04E+00	-3.35E-04
80	0	-20	-6.76E-04	1.04E+00	-3.50E-05
80	0	0	-1.57E-03	1.04E+00	-4.99E-04
80	0	20	-1.43E-03	1.04E+00	1.31E-04
80	0	40	-1.68E-03	1.04E+00	4.12E-04
80	0	60	-1.48E-03	1.04E+00	7.16E-04
80	0	80	-7.07E-04	1.04E+00	1.05E-03
80	0	100	-1.14E-03	1.04E+00	5.58E-04
80	0	120	-1.02E-03	1.04E+00	-3.07E-04
80	0	140	-1.11E-03	1.03E+00	-3.73E-04
80	0	160	-1.21E-03	1.03E+00	-4.40E-04
80	0	180	-1.81E-03	1.03E+00	-2.30E-04
80	0	200	2.70E-04	1.02E+00	1.96E-03
80	0	220	5.92E-04	1.02E+00	3.55E-03
80	0	240	9.13E-04	1.02E+00	5.14E-03
80	0	260	2.32E-03	1.01E+00	3.23E-03
80	0	280	4.19E-04	9.96E-01	7.20E-04
80	0	300	2.46E-04	9.88E-01	3.01E-03
80	20	-300	-2.11E-03	9.91E-01	5.21E-03
80	20	-280	-2.08E-03	1.00E+00	6.56E-03
80	20	-260	-3.03E-03	1.01E+00	5.14E-03
80	20	-240	-2.45E-03	1.02E+00	3.16E-03
80	20	-220	-1.88E-03	1.02E+00	1.18E-03
80	20	-200	-1.30E-03	1.03E+00	-8.06E-04
80	20	-180	-2.34E-03	1.04E+00	-7.61E-04
80	20	-160	-1.94E-03	1.04E+00	-7.35E-04
80	20	-140	-1.55E-03	1.04E+00	-7.09E-04
80	20	-120	-7.50E-04	1.04E+00	-1.09E-03
80	20	-100	-7.39E-04	1.04E+00	-7.90E-04
80	20	-80	-7.28E-04	1.04E+00	-4.90E-04
80	20	-60	-7.17E-04	1.04E+00	-1.90E-04
80	20	-40	-1.67E-03	1.04E+00	-7.40E-04
80	20	-20	-1.81E-03	1.04E+00	-4.01E-04
80	20	0	-1.94E-03	1.04E+00	-6.17E-05
80	20	20	-1.61E-03	1.04E+00	1.15E-04
80	20	40	-1.29E-03	1.04E+00	5.65E-04
80	20	60	-1.76E-03	1.04E+00	6.56E-04
80	20	80	-1.16E-03	1.04E+00	2.32E-04
80	20	100	-1.59E-03	1.04E+00	-2.64E-04
80	20	120	-1.59E-03	1.04E+00	-1.75E-03
